symbol,PER,ROE,SMA20_diff,RSI
EXPO,37.35294,0.25869,0.0022585726799339563,50.38347262038348
CBZ,62.00862,0.0625,0.05062550165399191,59.494318702988025
DNB,,-0.00521,-0.011850890018057747,33.01886028561685
FRO,8.2242155,0.14794,0.024048618437274707,45.793392937123514
TENB,,-0.12087,-0.05817570379153596,32.67716284139382
FTDR,17.436481,1.32222,0.040491023875442594,53.81525150759013
TDS,,-0.00875,-0.03407941877725622,41.82303875245962
SOUN,,-0.67964,-0.06393083913510139,35.76437128988262
VEON,9.156522,0.41693002,-0.0877761358643854,22.57525174284737
MIR,,-0.0063099996,-0.04976434584071011,37.658671134544505
DORM,17.942612,0.17093,-0.07759924762036159,29.10928987871209
ASB,29.113924,0.032449998,-0.1080291551759839,26.78363723730476
MWA,26.999998,0.17677,-0.047526607397908024,33.01986661526492
WK,,,-0.14588500827204182,23.50089901867186
CAR,,,0.03707452366708121,59.15922029883705
EGO,12.079268,0.08998,0.16323830903184633,71.08013620814951
KRC,18.613096,0.03937,-0.07816960609739089,30.49325094708003
VRRM,111.71429,0.092539996,0.011037906736436532,53.021658963324086
ST,31.098766,0.04203,-0.18648157324050726,24.47203519079308
MRRTY,12.828571,0.13822,0.09611060666324221,68.33333863152482
CYTK,,,-0.05880916688706956,32.41563199481256
CNO,12.986014,0.1247,-0.08439309712485939,31.66442551148667
RH,51.071827,,-0.22492921912513403,31.059003919986097
SBSW,,-0.11432,0.05111593025221588,50.89606062496422
NPO,43.9,0.05905,-0.09442625712344954,29.808995332484557
AKRO,,-0.2792,-0.12859698431423203,31.367507817371703
HRI,28.116333,0.096020006,-0.12364080738261111,31.914064013399113
CRC,6.9916945,0.17864001,-0.16427281524263782,29.91310946401984
OSIS,27.63548,0.16726999,-0.011947279800640339,41.0960556360635
ENS,8.925473,0.19787,-0.09094417664737688,28.691404703767176
NWSGY,12.39041,0.057290003,-0.10027728516291362,31.971153184859688
SRPT,,-0.23612,-0.23111695613563418,18.81163730811069
GEO,121.954544,0.02172,0.019791194305044633,49.5473225058704
KBH,6.2640586,0.15696,-0.1158359268481365,25.853648753677675
KRYS,30.060099,0.13898,-0.07941060055104227,29.629118140936626
GVA,34.52549,0.13859001,0.03864305724487844,52.25167791728172
NE,7.9090905,0.107609995,-0.12265627924615934,36.992836971976764
TFSL,47.0,0.04291,-0.03327985959704624,36.718761059441405
ALE,20.369907,0.03513,-0.01232110851749481,35.01267057666671
RYN,9.794117,0.18872,-0.0816402732302549,27.647881086458725
IAG,4.609589,0.28738,0.15974616929072497,68.60464955098291
AVPT,,-0.082279995,-0.006053980856878951,42.11438669655838
CNR,14.460743,0.04361,0.00979633788333876,48.454490230047945
RNA,,-0.34193,-0.12406259812018944,29.874873767445692
MATX,7.245521,0.20475,-0.1611135359076388,21.563049946878962
SLNO,,-1.05538,0.11157043363026292,63.94647393484493
FMCC,,0.21062,-0.08512856504050893,36.85446508623922
BVN,9.146341,0.14552,-0.005743831994997183,45.06802875554607
PRGO,,-0.03639,-0.0888922032946302,31.635061691678786
HGV,118.5625,0.02567,-0.06642282661215178,34.79290945222783
KC,,-0.31041,-0.04385682854857905,42.687559349925586
PTCT,7.0552993,,-0.14530595441152683,25.71724690377218
KAI,32.352066,0.13323,-0.042895721845676596,41.20382763227876
BRZE,,-0.22639,-0.16399082215113606,26.954304650573093
ANF,6.8447146,0.47809,-0.04274547955495248,44.42064581387603
CLF,,-0.16344,-0.13677524481771727,35.80785353330984
FUN,,-0.43567002,-0.09019630303752463,33.83247498177889
AKO-A,13.554839,0.21806,-0.02111090119162148,50.266672905819135
DNP,4.21645,0.28174,-0.026498860709284405,41.097828691942674
COLM,16.528498,0.12335,-0.10336204292015107,32.69822731994597
BCO,22.202156,0.41301,0.0002315853464372372,48.04089056804072
SMPL,23.895832,0.08397,0.10792016946449318,76.99525849910677
CNK,20.935486,0.71861,0.08886766671330601,68.2336281031458
SNRE,,,0.06256089047504156,69.9288464675594
SHC,135.1111,0.05884,-0.07502748260665916,35.08772047235992
SMG,102.44827,,-0.07734178985740876,36.64346194920475
FLO,15.259258,0.1634,-0.0024830176759359636,53.56264331483314
ACAD,16.043795,0.37238997,-0.10216148555899032,28.73195022525384
MDU,18.747252,0.06597,-0.007697860285020894,41.76472205190115
STNE,,-0.10305,0.054460634265422095,52.34899357496638
TBBB,141.90477,0.1322,0.03924906115944195,52.38095822562048
ODD,40.028736,0.32255,-0.032550744364555746,42.818950095811836
PLXS,25.208174,0.10929,-0.039918306323011514,36.02251950210003
CNXC,13.962406,0.06622,-0.01216083351101942,54.152173836829895
KFY,14.543104,0.14355,-0.02925158654381736,39.299730432192945
UCB,13.43128,0.07681,-0.12427175770850295,23.587706389240964
PI,,-0.00777,-0.20318871753703277,31.302741841129915
ZLAB,,-0.32051,-0.13151489419986034,38.27916463532225
HEES,38.00803,0.15744,-0.03466725981158251,30.12617983348906
CAAP,20.180954,0.26523,-0.0377682613975248,42.971892010863975
RARE,,-3.77057,-0.05999615605099058,35.30404922850103
BHF,7.4053707,0.12923001,-0.1355748499797218,30.88918024371287
NHI,22.933544,0.10309,-0.0015554518530692255,46.10255464521086
SWTX,,-0.51569,-0.1739430572527478,30.09259849115108
UNF,22.817163,0.071669996,-0.03497960429323403,35.34783631394011
BL,39.246376,0.41245,-0.04892041441737662,35.201509928181366
GPOR,,-0.16014999,-0.059607983252786885,37.322628358805844
NWE,14.317709,0.08266,7.996519030672711e-05,53.15644486853252
BC,32.95364,0.05156,-0.1554915010985243,27.500827178272104
TCBI,41.057472,0.02982,-0.1315673594724706,22.111245840936547
AMRX,,,-0.13568398146746535,18.585525516038913
SKT,33.894115,0.16044001,-0.041278326090739656,38.34443151945922
HASI,23.398148,0.05787,-0.1672621979908619,16.212810127630945
SMTC,,-1.37681,-0.23165798971332507,24.574381221518138
LBTYA,,-0.0056800004,-0.06507137848990852,31.021903526470894
ARLP,12.356807,0.15005,-0.0069544336362094734,45.93697475717058
RGTI,,-0.85277003,0.01895142532464683,45.26462804373886
MCY,11.583334,0.16712,-0.054828007274086175,33.9812353688956
WFRD,7.2452226,0.41707,-0.13624264851926784,35.93790358845666
AVNT,33.22222,0.04346,-0.13636933639446408,28.741318511583074
CRSP,,-0.19711,0.05558612981785604,42.7000879359936
MP,,-0.0962,-0.09758279484932915,34.32836505446697
RNST,10.754659,0.07825,-0.15349092498787614,19.410868146543223
MGEE,25.420904,0.10617,-0.018648188122619015,42.25721863614109
FHI,11.721449,0.25153,-0.038329435307644814,38.632344473292164
BCC,10.793016,0.14259,-0.025552967313451497,39.469333565012604
M,5.589372,0.13555,-0.09535745677988211,32.9349218961941
FBP,10.994565,0.18552999,-0.03874291143655378,38.907837609733605
BRC,16.977777,0.17796,-0.026000337412986605,39.96214552287892
EE,19.416107,0.094160005,-0.06080327443470017,32.60705398725135
GFF,13.913043,1.10902,-0.007900464727883492,42.91815860666108
UGP,8.222222,0.16082,-0.050581077282077114,39.13045731742081
PROCF,2.8431375,3.73702,0.054141272306578385,50.0
LAUR,11.741936,0.3117,-0.02870766250858829,43.9669451711286
BXMT,,-0.02012,-0.09322805424408429,29.67514014447552
ICUI,,-0.04621,-0.010361258932993406,44.333795896356946
EBCRY,,,0.2602675387005469,100.0
WDFC,38.452953,0.37258998,-0.061271228412529105,37.1972689894649
OTTR,10.844729,0.18379,-0.016749937477518528,43.333353880498
YOU,14.802469,1.17273,0.03224329662973292,52.680412411677054
XRAY,,-0.34472,-0.12200484825480712,24.86948860924656
HAE,19.957703,0.18832001,-0.040465371118125516,39.23866156054459
HIW,17.95625,0.07164,-0.06587675389362145,33.596396991080994
PSMT,22.251598,0.12595999,0.0633439288106174,63.38996558188208
DLO,23.458334,0.29242,0.007941045421906996,40.0000046520694
TNL,8.685454,,-0.08178696407412009,33.502071839207574
AVAL,11.28,0.0791,-0.0736126266023899,35.42315737632053
HBM,22.589745,0.059910003,-0.08445563953214064,34.72527203043292
RUM,,-1.08203,-0.014656658120489328,45.76771267363963
HGTY,43.333336,0.15993,-0.03232994762823565,33.653853648516744
ACLX,,-0.35561,-0.09395868829096236,34.31395891476251
WU,3.4944236,1.36843,-0.05850442333669711,39.67829220219222
SEZL,35.457912,1.3731799,0.055617463516767295,44.414067524763844
ABM,40.19685,0.04459,-0.007380392431561474,46.315716265211826
FULT,10.094117,0.106029995,-0.11332039723138694,24.871779971565246
PRCT,,-0.27616,-0.08135811514872551,34.11298751321554
MRX,13.676829,0.27101,0.0521061782258316,58.63430402876781
NEA,5.6282725,0.16209999,-0.03977558971415183,30.38671879172408
HL,42.5,0.034930002,0.04181692696038517,48.43206687293982
CORZ,,,-0.09613908702035373,35.378589078748774
NGD,23.88889,0.14624,0.055744478004639726,59.23912853340562
TEO,96.27273,0.01467,0.056247289056429096,57.21392515511433
VKTX,,-0.14402,-0.12985591544374533,30.646927840950568
CARG,84.189186,0.07979,-0.06546908247875836,32.89269534561046
FA,,-0.13588999,0.05274457782439336,55.88723109111259
ZETA,,-0.11934,-0.11896844800734284,29.77528107947377
AVA,16.300848,0.07273,0.0014224888091723268,55.7895005887352
CDP,21.560001,0.094189994,-0.03347528821387474,38.612431451321406
COMP,,-0.14886,-0.13653346410540948,20.338974831874395
ALKT,,-0.11331,-0.049437081001802254,33.78098235170215
ATMU,16.45946,0.95478994,-0.08549197571293637,33.761242092706425
BNL,25.766666,0.03757,-0.07933402389321426,31.799862964385866
HOG,8.709678,0.10561,-0.07554749274456328,38.05105291379538
TEX,12.1553135,0.13814999,-0.07256836780123896,35.8913200361978
IGT,139.0,0.01869,-0.03490380430607377,38.940816077334915
HTGC,13.082706,0.11441,-0.08829906144067733,28.04234102163936
NXE,,-0.09238,-0.004291872106993984,38.81856718360213
PIII,,-1.20439,-0.11884058345994196,32.653068771262426
RIOT,,-0.14713,-0.06462192316329085,35.361553059052525
PCH,62.754093,0.02305,-0.09929699974467528,25.41175555412609
ALIT,,-0.00822,-0.12974821872834552,28.02767372512423
WSFS,11.882882,0.10285,-0.09078301668207965,26.518989104622023
CXT,17.86598,0.16226,-0.09842581223786676,29.55641548708107
CATY,10.848101,0.10067,-0.10303554535625774,23.035015065829512
AMED,34.476013,0.07152,-0.009465839519702606,36.30295965771418
MUR,7.9732823,0.08613,-0.18603739954822623,33.59014109467874
HAYW,24.30357,0.08924,-0.09964479241938563,31.500000715255624
ALHC,,-0.7539,0.09700183919305941,68.6885173626452
KGS,69.24,0.040900003,-0.09822772261674108,30.6535704549822
REZI,66.299995,0.025829999,-0.10024363507454807,31.857332251329808
BLKB,,-0.99977994,-0.021191755311312448,47.040735752866226
ORLA,Infinity,0.00385,0.15818744865595685,66.59706905593465
GT,13.035714,0.04775,0.04665008552618218,51.43246976572265
SMR,,-1.0049,-0.05176193433539595,36.21581520846564
AWR,24.153847,0.13999,0.01964880406083832,61.553649295947565
CBU,15.4182825,0.10955,-0.0748213517257431,27.60656948237947
WSBC,19.612904,0.03381,-0.11481906381259709,20.257232491741973
AI,,-0.3207,-0.040808712977546374,37.435013391931115
FHB,12.728261,0.0911,-0.09187265564211199,27.36445300240881
FUL,27.246231,0.06352,-0.006655553400740209,48.7688080301754
INTR,17.487804,0.12357,-0.028427481746715784,44.77611904890688
LPL,,-0.21699,-0.0748389381662853,27.835048759055923
UTG,3.2830915,0.36398998,-0.035199605258214306,33.434201926156135
CALX,,-0.045879997,-0.024899289487616365,35.4330599865975
MTSR,,,-0.4106627934534468,16.281998014532505
BTDR,,-0.32088003,-0.14729306793123778,29.847492075048166
ECG,19.026846,0.33415002,0.02354145737338083,43.790852171901086
GRP-UN,13.453297,0.05723,-0.06112419855279262,32.48046120313303
EBC,,-0.04185,-0.10089688438460528,23.199996948242188
NMIH,8.198704,0.17378001,-0.03664390229747238,39.17321629913257
DRVN,,-0.36973998,-0.0445425229141289,41.065837000046045
ACVA,,-0.16494,-0.01474089045722649,44.420602593072495
GNW,12.811321,0.03847,-0.04969486735208973,37.918214097752326
PRVA,190.50002,0.03007,0.05214906680497869,51.43770250350239
DEI,43.71875,0.01232,-0.1239007110356047,25.623813592112
NVST,,-0.3133,-0.07161086747976804,37.2796024836365
ATHM,13.723758,0.06242,-0.0555253887369873,36.817112307218
BUR,13.87234,0.09034,-0.04182564691724516,38.92857422634028
CPRX,15.598725,0.29114,-0.06026255608430303,28.670506797110264
CLVT,,-0.12196,-0.14578736516292654,31.914894912187904
SGRY,,-0.00348,-0.09025898524672357,20.790389325142883
APAM,11.107142,0.60804003,-0.08216998084218664,30.86187458999973
WOR,47.59504,0.0643,0.034385146055053134,62.71120235075314
USLM,24.435715,0.25437,0.007664930912960063,42.61278615682084
HPHTY,17.714287,0.057189997,-0.30893551467544683,0.0
MRUS,,-0.58662,-0.027087149231741544,38.82314745530805
PATK,20.697115,0.12869,-0.03467975724296758,38.66495232921578
ASO,7.094241,0.21141,-0.1679704602879899,27.85495721295176
MPW,,-0.28796,-0.08571425693302027,29.556649436322033
TTMI,38.12,0.0502,-0.10053294363057827,27.97783318815408
POWI,77.90625,0.050300002,-0.11654927563784985,28.452199644694815
CAMT,24.900383,0.24823,-0.01606489584666519,40.651464206041716
NCNO,,-0.030739998,-0.09308599023135755,32.70270987789878
IAC,,-0.13997,-0.09619606033701794,30.215495065583283
SRRK,,-1.0671,-0.0952273304918644,36.631386433971976
SOC,,-2.00526,-0.2043578406244788,30.119171090456078
MHO,5.6240087,0.19022,-0.0628725564940433,33.26914285787751
SOHGY,14.632353,0.07696,0.0,
ALVO,27.783783,,-0.12174652379233974,26.565139346182818
CRNX,,-0.30837,-0.08288961558211717,30.88976786065747
CPK,22.568518,0.09039,0.029367321332327008,60.45950452259514
USAC,37.328358,1.4856501,-0.0875519455757918,32.83581808785459
EQX,9.464788,0.107,0.025255588336875672,50.7739966417678
WHD,14.705674,0.19705,-0.1634551033535104,26.154521682107926
ALRM,23.839664,0.16073999,-0.06771204274465849,29.447825321551704
GMS,20.169863,0.103649996,-0.002152241859554956,45.0211517014932
GBTG,,-0.03477,-0.06680515333779116,29.95779487104167
BSM,14.663043,0.19935,-0.05363415318221991,36.03412008731798
CON,15.430656,0.20932,-0.040836466782151346,41.84783088902183
PRKA,,-0.036930002,0.004280075975465693,40.02005680337714
CRGY,,-0.024920002,-0.2427441684884728,23.97892842957799
FIBK,12.611375,0.06629,-0.11433876688862434,25.049115782436388
CWT,20.80531,0.08611,0.059087155104266674,72.10683855761644
MRCY,,-0.044499997,0.03291321336528424,48.56943508664795
MGRC,11.749223,0.22803,-0.059918415326902,30.903883676790315
AGYS,123.914635,0.09246001,-0.05953838647629075,34.69887789625248
AG,,-0.039330002,-0.03874074006977961,39.69230651855469
PTGX,58.538464,0.089949995,-0.11611606997541976,22.178553949260888
TPH,6.633333,0.13278,-0.06659005529630585,34.91911913492365
APLE,14.337501,0.05842,-0.08649760734208717,33.35259421704508
IPGP,,-0.091730006,-0.11804023178635205,28.59350142924407
KNTK,47.2,0.082159996,-0.15065501859500036,25.670995059463692
PAR,,-0.13652,-0.06843111701230464,32.779280604394344
TGNA,5.8798585,0.1593,-0.12790204282900838,29.367086162667874
RSI,131.44444,0.112320006,0.06485695106741195,53.715494338594205
IRDM,24.019049,0.18006,-0.08827947452273041,31.95212169654232
NMRK,27.578947,0.06132,-0.12771264702751153,23.270458530531144
SSL,,-0.27458,-0.10938509845425005,36.48068379678632
UAA,,-0.09955,-0.14306942090034458,30.056175711840297
DXC,7.02381,0.12081,-0.11949302763593737,34.324662145833216
GEF,15.129835,0.1078,-0.040859475410063885,38.86489569944043
FCPT,25.30841,0.07616,-0.024025750405903535,40.58175706514496
AZZ,49.715084,0.13014,-0.015904313182010386,42.93325717566044
SIG,,0.02619,0.02533437209691809,44.377127603954875
BOH,18.789326,0.10035,-0.07849701933645589,28.39922058009911
NOMD,11.069182,0.0861,-0.013700084968609885,48.936163678308716
CSQ,3.1471136,0.34717998,-0.048709095072994556,35.60880530171684
PRK,16.62872,0.12976,-0.04690460983899019,34.94659127980307
ATS,39.307693,0.05302,-0.0663533464651504,35.76642455865503
HYPMY,18.772728,0.06841,-0.04995669911041166,43.939392571060004
NOG,4.196262,0.29413,-0.18634045667911223,30.018541238550938
DOCN,24.76991,,-0.17195926633531197,28.268245459279242
INDB,13.689189,0.06379,-0.11529271781204782,22.504844444777362
BWIN,,-0.05215,-0.023329919643189128,42.07920614006216
SM,3.2496493,0.20276,-0.21726569334555124,27.546506462304052
AKR,111.82353,0.00132,-0.0744335533928611,31.5006262725622
OUT,9.874213,0.39189997,-0.07036221288560478,35.123959939894874
TAC,915.0,0.02289,-0.06023578569014407,35.46665724012108
AMBA,,-0.20891,-0.11897712711670765,30.840495885503515
VSEC,54.13889,0.056560002,-0.042978274351210405,38.54710191952595
PRGS,48.086617,0.127,0.039798900151248706,56.59179642934775
CVBF,13.062069,0.094189994,-0.08455208794552896,21.96015644734092
SAM,37.61102,0.07358,0.0398728068008557,57.41609922695183
RUN,,-0.80127,-0.01898858628066679,49.12451186796096
BKU,10.726708,0.087740004,-0.09764319716430415,28.632023410048305
GRBK,7.119277,0.25676,-0.033283966488089095,40.10553930366766
HAFN,4.283333,0.2666,-0.0014231400663940047,44.22110715317777
DOOO,58.754097,0.118219994,0.009839450967965352,47.13681223445173
NSP,38.502956,0.48648998,-0.02126928801920912,42.5096369053265
CLSK,,-0.113570005,-0.019896106422464203,40.27149506764901
CAKE,16.48276,0.46598,-0.04423124805912115,37.762912389446534
PAGS,7.140496,0.15038,0.0349719746777206,51.28866467165216
STR,33.038464,0.030030001,-0.1700055320901576,24.242431088997236
RXO,,-0.28215998,-0.21139100440918646,27.426159454662482
LU,,-0.03451,-0.13148789543928027,27.61903507638594
PRKS,12.468664,,-0.08482435147611772,32.84479603558262
AFLYY,4.4285717,1.79775,-0.06010926847313498,36.17021411508921
VAL,8.556604,0.14385,-0.14218277569603202,34.9483442792413
CHEF,40.875,0.12904,0.011979941170111962,46.34716227303535
CIVI,3.174512,0.12725,-0.1557176911001703,32.13307218206752
PTON,,,-0.10043528859706016,28.780484287459302
HURN,22.433737,0.24882999,-0.004063096985759928,50.6016978368257
JOE,32.518795,0.105220005,-0.0711236504250277,33.189029852902934
NAD,5.55,0.01921,-0.043137934829645216,29.411785993644145
EXG,4.365979,,-0.03805370842199733,36.52967814221351
YETI,14.246377,0.25007,-0.1003042930168392,34.80758955798716
HWKN,31.885855,0.19472,0.06703107496920724,60.841750495781994
IBRX,,,-0.06836694556713811,45.29914817291832
CCU,14.589474,0.11396,-0.004802558904654339,48.61592213709674
PAYO,24.321428,0.15969,-0.10631089502691492,29.39560633899923
DAVE,55.583103,0.32097,-0.02303856659452004,37.986663407246965
TTAM,14.858695,,-0.08523257959268882,40.56122759291147
BATRA,,-0.04323,-0.01779986925967362,44.58260396152644
AGX,32.996754,0.26590002,0.15616454024836363,59.03534298672427
SMSEY,7.6554613,0.21147,-0.21095296408195563,16.633665759637438
MLCO,43.642857,,-0.09651700305030507,29.230763587724
HSAI,,-0.02627,-0.2739813557245041,23.48242973336808
MYRG,72.875,0.057129998,-0.04503757598374931,35.833330954553986
NVG,4.5346155,0.20482999,-0.05197263608121505,27.777755403860397
SKWD,20.459732,0.16086,0.01775695808271612,49.840041393011504
TBBK,11.561086,0.26516,-0.13885323002140773,28.530353108131308
HCC,22.645,0.052010003,0.016981859818591714,48.06312074221256
JPC,9.176471,0.22795999,-0.07335406098309853,27.62431294811229
IMVT,,-0.74170995,-0.13859874572354347,30.459772724888182
MLTX,,-0.30639,-0.07987181824543084,35.94253974247546
UTF,9.052816,0.12164,-0.03621446245695094,39.99591842744405
PSNY,,,-0.04652610647096183,38.797807503630565
PTY,9.605635,0.12015,-0.07724349404721438,28.824809319864144
VTMX,22.666668,0.044850003,-0.009674855393779505,47.54796890736771
SYNA,14.047732,0.12599,-0.18497056450912677,27.769276874527066
RNW,137.79999,0.01675,-0.011565016918812315,42.774564562114534
SFNC,16.206896,0.041950002,-0.09990909072297864,20.872891784292435
TAGYY,,0.03504,0.0,
WNS,15.576819,0.20937,0.04526991926111487,56.194395081675296
UE,27.138462,0.06321,-0.07181295022778698,32.1008336554989
CCOI,,-0.59305,-0.1581842164333331,18.153606837312026
ASGN,15.3,0.08646,-0.046796216080582376,40.163936134864386
PBF,,-0.17792,-0.16801643002880795,30.204459515831687
LXP,41.149998,0.02851,-0.09858738004182549,28.693494400111177
CSAN,,-0.24821,-0.08323739927289472,36.96683813963095
RNG,,,-0.09929400605950886,30.221884305528903
YELP,18.333334,0.19736,-0.05189618462961363,40.76163758699086
SAND,87.5,0.02125,0.09894675982625936,68.88111351789706
CXW,28.714287,0.05785,0.058858295209905945,60.10927822658955
FORM,44.014496,0.0574,-0.07637594356445049,36.71726992152544
ALG,20.544317,0.114829995,-0.04288100642959318,34.97337342207592
BFH,8.920635,0.09377,-0.08657140748267084,34.16383924175123
MANU,,-0.91683,0.024373825191095048,48.14814714184447
WD,22.760273,0.05337,-0.10987051550739882,26.895897224275643
EVTC,18.261307,0.23128,-0.07346023256242114,31.856887089489433
LIVN,,-0.19695,-0.11310753787660612,21.861290412251776
ENVA,10.694576,0.19939,-0.06439809409605493,37.39932748617761
MCW,29.541668,0.08214,-0.08968869782454497,29.870145552907843
RLX,28.285715,0.04141,-0.10432031016121736,18.750021730848417
EPAC,26.25926,0.23867,-0.0681362403908879,42.49003480381949
CURB,185.83333,0.009190001,-0.03614969588774402,42.42002530752355
SEB,25.446253,0.02123,-0.04386480062385036,37.430779086080975
WRBY,,-0.04249,-0.1681654572623387,23.818715464373554
MQ,50.7,0.05013,-0.0788372059804633,29.411763789240496
GSAT,,-0.18658,-0.06375649198198956,25.382661625819253
GTX,8.5625,,0.0379970980996926,50.50505014016126
VAC,11.241026,0.09474,-0.13853932430202567,32.039850991417126
XENE,,-0.31596002,-0.04717109204076273,35.328295022152844
KAR,38.10345,0.06533,-0.05202431897372457,34.566330099194275
WAFD,10.623134,0.07699,-0.10359439449208577,28.252045366005717
ADX,4.3463206,0.21084999,-0.01989579563731048,40.5109707738499
PTXKY,15.6875,,-0.15204063485647737,43.906686346716434
FFBC,9.954356,0.09583,-0.08527102905373324,25.446431485769963
NWL,,-0.084630005,-0.20223107727955983,22.911055370161776
APPN,,,-0.06865319717074886,29.18531255682987
DBC,5.1777506,,-0.03865143886156566,35.665897698866004
CWK,13.757143,0.09523,-0.1779284520634767,17.577224913852234
WRD,,-0.42154998,-0.27827949392845336,23.158755007082718
GOF,6.863208,,-0.050466594283759866,32.69688484546721
GENI,,-0.072459996,-0.030591591611304057,34.19354097734622
BB,,-0.0113699995,-0.162025968537618,20.370372210019823
TR,27.754099,0.103920005,-0.003925126765859662,49.081797582792966
APLS,,-1.0382199,-0.1356211374535063,28.431366882504236
OLN,37.21154,0.027509999,-0.11920673682487248,35.882686103575
DAN,,-0.0110599995,-0.17314840865324713,27.356322473253485
ASH,,-0.03021,-0.07986303698227878,37.700729261381476
WEN,12.170213,0.90398,-0.1072176532983609,26.150629075935427
GCMG,89.21429,,-0.029893684070387762,33.613464908220934
CVI,,-0.16322,-0.08001668284193554,35.20809831187907
WLY,55.081078,0.05767,-0.020829254095859843,41.89834896320932
LCII,14.336065,0.114379995,-0.09606695978959756,32.21273669465373
AMBP,,,-0.058334769505713334,40.62499922389808
SLVM,7.9574156,0.31831,-0.05667610704361767,39.61169278255992
APGE,,-0.27853,-0.13163394380546925,31.670719846991346
ETY,3.3517241,0.32648,-0.04594525730060724,34.640544636490375
ACHC,11.044118,0.06335,-0.08926271997864951,37.51118880903944
SAH,9.564102,0.24519,0.014642084047071144,44.245526649299585
BBU,,0.057010002,-0.10824648057044785,30.039539771310515
LMND,,-0.35568002,-0.17322957482909526,25.510200380461285
NZF,5.030043,0.18271999,-0.04314185818581645,32.56874508836944
HCM,67.0,0.050380003,-0.05846827568055648,43.01732878019398
VC,7.772472,0.24259001,-0.11442519566626223,32.19434870929649
FL,124.78947,0.00621,-0.1807145103246458,29.313727662637206
NBTB,13.716172,0.09548,-0.07681645474747621,23.69764533060058
PENN,,-0.028770002,-0.11616863606327864,35.196082831252085
DV,45.275864,0.048309997,-0.0686129452229357,33.4615413535972
ATKR,12.326415,0.12931,-0.03952982654151321,41.38542489019336
FRME,10.51831,0.091639996,-0.1219675083988036,18.141194999642053
PII,53.56338,0.0311,-0.13806336924741958,34.19425811160728
SPNT,18.442308,0.072519995,-0.015316564443430018,48.14160215162298
MGNI,69.818184,0.04301,-0.1615780735739894,27.8869823344142
OGN,3.017361,2.54237,-0.2087476666334874,24.287492685885113
SSRM,28.097563,0.01512,0.021827740779580957,48.21427621099114
JJSF,28.579487,0.08203,0.028653167813452146,64.96841272074636
LFST,,-0.0247,0.01657132616475268,52.77777777777777
PFS,14.864864,0.06774,-0.11209163384434696,26.724145402278936
PTEN,,-0.24839,-0.23148763083462034,28.43451038963987
ESRT,24.266666,0.04895,-0.0826166298084094,30.923696855632073
MEOH,10.74183,0.13249,-0.20506088939612385,23.509289793337032
SYBT,17.72947,0.1318,-0.05506573602875197,30.401843141872604
BANC,20.848484,0.04326,-0.09794855061277936,26.07840596320196
RIG,,-0.06646,-0.22042084793381536,31.417616436236386
AIR,,-0.01055,-0.11375596562916163,26.341317054966055
VCYT,64.66667,0.028570002,0.031011379667427758,45.843519072086586
ZIM,0.9246926,0.72444,-0.04637620331802831,42.419218938097906
QS,,-0.39838,-0.10270141021143868,29.493091354964605
GDV,7.0608697,0.119449995,-0.037699727401639044,35.97559863263838
JOYY,,-0.04856,-0.06406292767964586,33.90340676954021
ARWR,,-0.26224002,-0.10400121910285651,30.876288087122973
BANR,12.147347,0.1009,-0.08929756147061975,22.781909367258322
MIRM,,-0.33061,-0.10427153630865298,24.624847093428556
DKL,14.130873,5.42392,-0.13408886601232103,13.185782049266564
DIOD,81.90909,0.01774,-0.15704003583669873,28.208094626847583
ENLT,18.051546,0.09431,-0.06378827026743099,39.22651421364751
UEC,,-0.07919,-0.047909712468116324,32.217567795659946
SBCF,16.60135,0.05817,-0.11373822454676279,22.96820748538879
IOSP,79.24074,0.02202,-0.06399639405394726,31.782959218929804
HNI,16.260714,0.17224,-0.031634679268609515,40.84709320000419
POWL,12.268258,0.37078,-0.02887254945153917,37.611522188139496
VCEL,818.39996,0.01125,-0.07405328519599635,33.83277766111007
HG,6.7352943,0.21991,-0.13632770181947676,20.958093748982805
AESI,41.366665,0.029040001,-0.17669905343872555,26.57480043764228
FINV,6.23913,0.17514,-0.18577493717366714,27.044027169124462
QDEL,,-0.11378,-0.17916025304556082,25.051981193782055
STRA,18.692308,0.06861,-0.050745245943755735,38.92190089138928
SID,,-0.0994,-0.08896360827913227,32.87671836864267
SIMO,23.419117,0.123430006,-0.1781378602195469,21.246865802900146
TMC,,,0.08665368736917829,57.02479493543882
HUBG,19.599998,0.06279,-0.07903937948599198,32.60098408964949
NAMS,,-0.31511,-0.2448872582966522,8.964874549064916
TRMK,34.61,0.03276,-0.06707109445473772,29.3176998512146
TRN,14.327684,0.13036,-0.09309759639045172,29.74217420874831
ZGN,24.735294,0.096470006,-0.039098248562839055,44.18052797288576
IVT,113.791664,0.01066,-0.05957464621835553,32.83533903222238
TSLX,11.952381,0.11058,-0.08341053838043702,27.209706919446063
ARDT,8.702381,0.23347999,-0.09537707326440367,33.33333333333333
TDC,15.276597,1.3018899,-0.0798235867309711,29.88384507816403
BCRX,,,-0.07769285282196806,30.599366332975876
UPWK,9.487952,0.49803,-0.013422075310046484,41.509425814100744
PPBI,13.75817,0.050359998,-0.12066320708159807,22.374459786470993
EXTR,,-0.78830004,-0.14174929100383743,24.73262378098947
CPRI,,-0.66999,-0.202721107126667,27.874327391822987
